negative,objective,"Keyboard stops working for no reason, despite being fully charged"
negative,objective,Keeps rebooting every 10 minutes without warning
negative,objective,Only USB port is used to connect tablet to keyboard so essentially it has no usable USB port
negative,objective,Tablet part did not recognize keyboard so start-up could not be completed
negative,objective,Customer service is no help either
negative,objective,Its been 10 days and service says its awaiting parts
negative,objective,Sorry to say It failed in 1 week and ASUS said it would fix it in 5-7 days
negative,objective,Barely used for one month and now the keyboard not working at all
negative,objective,But I left it to charge all day and still nothing
negative,objective,Dock stopped working after 4 months use
negative,objective,"Instead, I had to pay $45 to ship the laptop to Asus for them to keep it for 6+ weeks with no expectation of when, or if, I will ever get it back"
negative,objective,"The fact that I paid $800 for laptop and have now been without it for 6 weeks (I have already paid to get a replacement, unfortunately) evidently doesn't mean anything to Asus"
negative,objective,"I have been told a half dozen times that someone will get back to me with an updated status, but no one has EVER contacted me with status information"
negative,objective,No estimated return date has been given; no status updates are forthcoming; no alternatives to just waiting for Asus to get around to repairing it have been offered
negative,objective,"It was sent to Asus for warranty repair (RMA) and, 6+ weeks later, it is still there, ostensibly waiting on a part"
negative,objective,"After four months of usage, the unit stopped booting with a ""boot drive not found"" error"
negative,objective,Asus obviously didn't sell enough of these things to generate discussions on the web
negative,objective,"You have to hold the power button until the unit turns off, and then press again to cold boot"
negative,objective,Pressing the power button again does nothing
negative,objective,"When you press the power button, the screen goes black but the fans are still running"
negative,objective,Obviously ASUS is not capable of designing a wireless keyboard like every other manufacturer in the business that can run for 1+ years on a couple of AAA batteries
negative,objective,You have to turn it off with a switch to keep it from dying
negative,objective,"While I could usually get 6+ hours out of the tablet, the keyboard dies after a couple of hours of use or about 12 hours on standby"
negative,objective,"I also had problems with battery life -- not with the tablet, but with the keyboard"
negative,objective,The laptop was OK - the tablet was heavy and it made it ungainly to move around or actually use it on your lap
negative,objective,After the keyboard stopped working Asus requires both parts to be returned
negative,objective,When the screen rotates the display stops functioning correctly
negative,objective,It requires a cable to charge the keyboard
negative,objective,Still having to reset the WiFi adapter several times a day
negative,objective,No response from Asus
negative,objective,keyboard dock's not working
positive,subjective,"Plus, it is designed properly"
positive,objective,"Cheaper, with the same CPU, memory and HDD, and with a better-that-Retina 3200x1800 screen (instead of the FullHD 1080)"
negative,objective,"Of course you will have to travel with that cable too (or a second charger, not included)"
negative,objective,Building a whole device is a complete different game though and it shows in this display of utter system design disaster
positive,subjective,Specs looked solid and the possibility of separating the screen and transforming it into a tablet was a nice plus
negative,objective,Under heavy CPU load the noise gets some loader but stays white
negative,objective,The fan noise is always present but is low level and &#34;white&#34;
negative,objective,It is top heavy and the hinge does not open up as much as I would like but I could live with that
positive,subjective,The touch screen seems fine
positive,subjective,The actual feel of the keyboard and tochpad is fine
negative,objective,You will need to recover the key yourself or buy a version of Windows
positive,objective,They will reinstall Windows (with all the ASUS junk) if you send the unit in the mail back to them
negative,objective,They refused
negative,objective,Basally someone at ASUS messed up the design and something is draining the battery
positive,objective,The unit does put itself in standby when you don't use the keypad or touchpad and wakes itself backup correctly
positive,objective,The battery in this keyboard until is of similar capacity and is used only for the keyboard unit
negative,objective,When you plug in the laptop you will also have to plug in a keyboard unit
negative,objective,The keyboard will be completely dead if you just close the lid without turning off the keyboard on/off switch and leave it on standby for more than a day
negative,subjective,Your seat mates probably forgot to turn off their bluetooth as well
negative,objective,It probably violates FAA rules to use the keyboard unit on a airplane at any point in its flight
negative,objective,The keyboard must be charged independently and needs charging even more often then then main unit
negative,objective,The dock is completely mechanical; there is no electrical connection between the units
negative,objective,Even when docked the communication is wireless
negative,objective,The keyboard and touchpad unit is truly independent on this unit
negative,objective,Asus doesn't support these products with good customer service
negative,objective,touch screen stop working after one week used
negative,subjective,Asus and Microsoft customer support are both atrocious
negative,objective,"I began to update Windows 8 after activating it, and it failed to configure said updates"
negative,objective,"I contacted tech support, but they were no help; I was able to fix this by fixing the date and time to be accurate"
negative,objective,"Firstly, Windows 8 refused to activate itself"
negative,objective,Still had  a hard time turning it on
negative,objective,8/23/14 After 13 hours updates  are complete
negative,objective,"Will not charge, turn on, nothing"
negative,objective,08/25/14 Tablet is completely dead
negative,objective,Seller sold me a computer that I had to pay almost $300 to fix and both the battery on the monitor and keyboard do not keep a charge
negative,subjective,Not that easy feeling to use
negative,subjective,Also keyboard is big negative
negative,subjective,Can not even think of a new $780 laptop needed to repair in such less use
negative,subjective,Contacted Asus customer support they advised for repairing
negative,objective,computer had cord to attach between tablet and keyboard to instead of going thru the way keyboard attaches to tablet
negative,objective,"had to pay to return to asus to review computer in California, no access to computer for return time"
negative,objective,computer kept going to bios and would not return to windows
negative,objective,I have had mine for 6 months now and the trackpad has now stopped working
negative,subjective,"It is very light, but so is a cardboard box"
negative,objective,The keys are not backlight and tough to see in the dark
negative,objective,The trackpad needs new drivers and software (manufacturer has ones that don't work)
negative,subjective,Processor is slow (and is benchmarked as such)
negative,subjective,The screen is significantly smaller than it should be due to a giant ASUS logo
positive,subjective,It is so wicked and sturdy I have no problem with it even after the fall
negative,objective,It is officially dead
negative,objective,It wont turn on
negative,objective,"And now, it's dead"
negative,objective,"But in less than a week of use, I started to get the error blue screen again and I just gave up and just let it be"
negative,objective,"Finally, when I got it back, they replaced the entire LCD screen"
negative,objective,The repair personnel said that they do not have the part they needed and they have to order it from Taiwan
negative,objective,"And then eventually, on the 6th month, the bottom half of the screen has nothing but horizontal stripes in it"
negative,objective,"And then it got so bad that the blue screen filled with error information just keeps occurring, this time too often, like in less than an hour of use"
negative,objective,"However, in less than 3 months of use, it starts to get the error blue screen and I have to reboot it manually otherwise it will just keep trying to restart forever"
negative,subjective,We will not repair this again
negative,objective,Now we are experiencing random freezes when we unplug and go on battery
negative,subjective,We called and discovered that the ASUS repair facility was overwhelmed
negative,objective,Back to ASUS this time we had to pay for the repair
negative,objective,"Then 3 months out of warranty, the screen crapped out"
negative,objective,"The power light goes on, but the display stays dark"
negative,objective,"After only six months, the ultrabook no longer boots up"
negative,subjective,"Seemed like a great alternative to the Mac Air, but unfortunately, you get what you pay for"
negative,subjective,I'll never buy another Asus product again and I would caution you to be careful when next considering your purchase of an Asus product - because both hardware AND warranty support have not helped me
negative,objective,"It seems even if you ask Asus for support,they cannot / will not help you"
negative,subjective,I would avoid buying ANY laptop with the Asus brand name on it
negative,objective,Unable to save the latest changes because the performance of the computer simply stutters to a halt
negative,objective,"This basically means I have to turn the machine off manually, because the entire system freezes"
negative,objective,The disk drive regularly freezes at 100% in the Windows Task Manager
negative,subjective,Hard Drive Nightmares
negative,subjective,"Maybe, my description is not detailed or defined enough But this pc is driving me nuts"
negative,objective,It loses its settings and the keys are not lit up
negative,objective,"The touch pad is weirdly reacting, the wifi turns constantly off by itself"
negative,subjective,The only solution to this is to completely replace the screen (at a high cost)
negative,subjective,Google search &#34;ux31e screen problem&#34; and you'll see that there are MANY people who have had the same issue
negative,subjective,"I bought the $1,500 model new, and the screen died when it was JUST out of warranty"
negative,objective,This model has a very serious screen issue that Asus has not addressed
negative,subjective,Unfortunaty ASUS support is not very helpful and there are a lot of hidden rock that you can hit
negative,objective,It was impossible to find original new battery without sending laptop to ASUS repairment
positive,objective,"First 6 month laptop worked just fine, could work 6-7 hours without charging etc"
positive,objective,The asus screen is about a 4 out of 10
positive,objective,"My other computer is a macbook pro (2011, non-retina display) and that screen is beautiful, a 10 out of 10"
negative,objective,Tried it with multiple drive and same issue
negative,objective,"My desktop can copy to and from that drive around 80mbps, but this laptop just doesn't have a difference between the usb 2 and 3 ports"
negative,objective,"I've noticed the colder it is, the larger the spot is"
negative,objective,The Bad:  I have this weird oval-shapped circle of moisture in the center of the screen about 1
positive,subjective,"I love the touchscreen concept for a laptop, I'm running windows 7 on this but for some tasks you can't beat the touchscreen"
positive,subjective,The good:  It's got a great processor and 6gb of ram stock means you don't need to spend any more money later upgrading
negative,objective,"Two days after I received it I started having problems with the screen, now after sending for repairs for the THIRD time my issue is still unresolved"
positive,objective,There was a big &#34;amoeba&#34; in the middle of the screen two weeks after purchase
positive,objective,"They'll RMA it for you, and replace it with another defectively designed screen which will work until you fly"
negative,objective,"Clearly a design defect, but Asus support is noooooooo help"
negative,objective,and it didn't even turn on on day 2
positive,subjective,Google Chrome book is the new god of devices
negative,objective,They have to realize that people who have never used Windows before (or coming from a Mac environment) can't intuitively grasp how to use this thing
positive,subjective,"It didn't glide as nicely as my Mac, but I was willing to overlook that  since it's a much less expensive product"
positive,subjective,I loved the color
positive,subjective,"It is physically, sturdy feeling, a bit heavier than I imagined, but overall a nice product physically"
positive,subjective,I've wanted a tablet type thing to carry on the go so I could write anywhere
positive,subjective,"So, I ordered this mostly because it was Red, had the detachable Touch screen and was compatible with my software"
negative,subjective,"Maybe no system does, but since it has no drive and you have to get on the Internet to even get the software sold with it, you'd think they'd put in some minimal virus/malware protection to start off with"
negative,subjective,But some of that came with what my other son calls 'Bloat ware'
negative,subjective,My son downloaded some games - 30 GB worth
negative,subjective,I don't think I would buy this brand again
negative,objective,"Around three weeks ago- internet connectivity is bad, doesn&#8217;t connect all the time"
negative,objective,"The keyboard works fine through login (haven't tried it widely, yet) but stops working with every browser"
negative,objective,"After a factory reset, I've gained control of the errant apps, but now we have the famous keyboard/dock stops responding issue"
negative,subjective,"I don't know yet, but when (if) I figure it out, I'll update this"
negative,subjective,"I hate blaming Microsoft for every hiccup and burp, and it seems to be a hardware issue"
positive,subjective,"If it worked 10% as well as the touchscreen on my HTC One works, it would be an impressive improvement over how it is behaving right now"
negative,subjective,The touchscreen is sluggish and unpredictable
negative,subjective,Ridiculously slow for any task other than turning it on and off
negative,objective,Also the keyboard is complete garbage the slightest movements will disconnect the keyboard from the tablet
negative,subjective,Do not waste your money on this piece of garbage
negative,objective,It also hung the 3rd time I tried to plug in a micro HDMI cable - during a public lecture
negative,objective,"Mine crashed when some USB devices were connected, crashed when the official ASUS VGA adapter was inserted, crashed about 1/3 of the time when the headphones were plugged in, didn't work in standby mode, and even in shutdown mode with a full battery it refused to turn on unless plugged in"
positive,subjective,Thank you Amazon for the great return policy
negative,subjective,2) heavy given how small the screen and unit is
negative,subjective,"1) Keyboard way too small, and I have small hands"
negative,subjective,"Very annoying, constantly have to listen to the tone and push the screen back in"
negative,objective,"2) screen detach itself from latch when open full, causing keyboard not to work"
negative,objective,") it actually says &#34; Plugged in, Not Charging&#34; when AC is plugged in"
negative,objective,1) It will NOT charge at all
negative,objective,Too much money for a new tablet to not be working when it arrives
negative,objective,"Long delay to start up the tablet, system freezes intermittently and loading issues"
negative,objective,"Also, the Windows 8 program would not allow me to download files or change system restore due to a second administrator account that I didn't have access to change"
negative,subjective,"I do not believe this was truly a &#34;new&#34; product as the advertising said, but one that had been sent back to the company (Gimmee Five) and reconditioned"
negative,objective,"Within a day of use (setup, etc) I noticed significant problems accessing programs"
negative,objective,"laptop arrived without any protective plastic over keyboard or screen, which made me suspicious"
negative,objective,The computer's brand new and runs worse than the six year old laptop I was replacing
negative,objective,Battery life is only an hour or two due mostly to the fact that memory and CPU run at close to 100% every second
negative,objective,Touch screen is finicky and often unresponsive
negative,objective,This PC work for 3 hours and would not power on again
negative,objective,"After 1 day of usage, the fan stopped working, and it was not able to power up"
negative,subjective,"System too slow,"
negative,subjective,The touchscreen sucks
negative,objective,The saddest part is the fact that the supplier refuses to reply to my email
negative,objective,"After I spent all this money, I received a laptop that won't even turn on"
negative,objective,The pixals on the screen were boke
negative,objective,My friend knows alot about laptops so he cleaned it for me turns out it didn't even have a virus its just happen to be defective
negative,objective,Support was no help X(
negative,objective,"This guy trying to fix the problem then say, &#34;I can remove the virus but it will cost you $200 i was like pretty much that's what this laptop cost so no thanks"
negative,objective,support so they can help me and tell me what the problem was and he said my laptop had a virus like really how is that possible if I've only used it 3 times
negative,subjective,"Its A Very Nice looking laptop, but I just bought it like not a month ago and it has problems already, called tech"
negative,objective,I tried several things to try to get it to turn on and nothing worked
negative,objective,"When I recieved my computer, it did not work at all"
negative,objective,Got it used it then next day started giving me problems
negative,objective,- I can't access any files or programs
negative,objective,"I opened it and downloaded Chrome, PyCharm, and an ESET antivirus and apparently that was the magic trifecta to make this hunk of crap stop working"
negative,objective,"Very disappointed, this was supposed to be a newer version of the vivobook I had but its not even close I'm just sick that I spent this much money and I still don't have a laptop"
negative,objective,Way to slow feels like dial up all over again
negative,objective,Some keys on Keyboard does not work sometimes
negative,objective,Hung and reboot four times a day
negative,objective,Constantly asking for Window updates
negative,objective,First wireless didn't work
negative,subjective,"The problem soon worsened; every time I plugged in my USB mouse, the laptop"
negative,objective,"If left alone, the screen turned black, and pressing the power button did nothing but turn it to a lighter shade of black"
negative,objective,No sound came from the speakers
negative,objective,"When it came, it was a little big for my taste, but that's just personal preference"
positive,subjective,I went and ordered a Lenovo G505s right before writing this for $50 more with a better processor and graphics card
negative,objective,"On my second Asus the fan was quiet, on this third one of the same model, it's loud, and is much slower"
positive,objective,"The GPU runs games on mid-settings just about, and the laptop stays cool"
negative,objective,The keyboard sinks in the middle quite noticeably
positive,subjective,Essentially this laptop looks fantastic and is from a very reputable brand
negative,objective,"It runs slower, considering all I installed on it was Chrome thus far, and restarted a few times on its own"
negative,subjective,Got this third one a couple days ago and the fan is much louder
negative,subjective,"But with this laptop, quality was hit or miss"
positive,subjective,"Building a gaming rig, Asus was pretty great with the parts I used"
positive,objective,"With their great customer service they sent me out another one, which I'm typing the review on right now, and am deciding to return as well"
negative,objective,"So a couple days ago I got tired of it, and called Amazon"
negative,objective,"Additionally, the trackpad was defective and didn't register my touch half the time"
negative,objective,Popped a couple off and the rubber portions weren't aligned evenly
positive,subjective,"I started bringing my laptop to classes, taking notes, and started that some of the keys weren't registering"
positive,subjective,Games were playable
positive,subjective,I absolutely loved gaming on it
negative,objective,"Had scratches around the screen, returned it, got the same one the next day in the mail via overnight"
negative,objective,"For windows 8, this means if you are trying to move the cursor over something, it ends up expanding/minimizing"
negative,objective,"I would simply drag my finger across the track pad, and for some reason it would pick up that there were two fingers expanding/collapsing"
negative,subjective,The track pad is useless
negative,subjective,Windows 8 is horrid enough
negative,objective,(return arrived at return center the next day and I went on the site to order new one and price went up
negative,objective,Refund was quick but when I tried to order the same laptop the price had gone up
negative,objective,Laptop was dead
negative,objective,tried to power up laptop and there was no hard drive activity
negative,subjective,"absolute waste of time and money , packed with bloatware and crappy windows 8 , ad pop-ups all over the place and windows 8 sucks anyway"
negative,objective,I CANNOT find a replacement keyboard for it anywhere including ASUS
negative,objective,"I tried to return it for service which took three phone calls and chats, but was told it had been damaged, and ended up paying my own shipping and having it returned"
negative,objective,The laptop may be ok if I can get win 7 installed on it
negative,subjective,Windows 8 is the worst attempt at an OS ever
negative,subjective,so today we disabled the automatic updates feature and maybe will enable updates when we leave the laptop at home
negative,subjective,how many windows update do you need
negative,subjective,i think weve experienced about 10 updates and about 15 restarts since then
negative,subjective,Decided to give it a couple more days to see if all the windows update fixes its issues
negative,objective,"i figured out the issue with the mouse pointer freezing, apparently after it did multiple updates, it disabled the mouse"
negative,subjective,Lightweight
negative,objective,Space bar doesnt respond all the time so have to double click on it sometimes
negative,objective,Have to click on things 3-5 times for it to respond
negative,objective,Keeps shutting off
negative,objective,Webpages take 3-5 seconds to render completely and mouse pointer active for navigation
negative,objective,Mouse pointer freezing
negative,objective,A lot of issues with this computer:
negative,objective,Had to force reboot 2x
negative,objective,Day 3 -&gt; Mouse pointer keeps freezing
negative,objective,Lost Wifi connection once
positive,objective,""" button to get it resolved"
negative,objective,3x lost wifi connection
negative,objective,Took a while and a number of restarts but that was to be expected
negative,objective,-&gt; completed all windows update required
negative,objective,Wifi lost connection and would not create the outlook account but still got to complete setup
negative,subjective,It's almost 2014 can't believe they make slow laptops
negative,objective,"The mouse freezes, it flashes from one thing to another while I'm typing an email or looking up something online"
negative,objective,ASUS will not stand by its warranty even though the hinge initially broke after my owning it only 2 weeks
negative,objective,"The hinge broke and because it is molded to the LCD, ASUS is expecting me to pay $165 as well as shipping ($30"
negative,subjective,often can't use at all and forced to use cell phone not satisfied at all
negative,subjective,"does not work properly,when it does its very slow and doesn't connect to goggle chrome,"
negative,subjective,"I figure alright, whatever the battery must be very low, so I turn it off and plug it into the charger for about an hour or two"
negative,objective,"Right out of the box, I put in the battery and I turn it on, but the screen stays black"
negative,objective,"Maybe it would run Windows XP alright, or maybe Windows 95, but not Windows 8"
negative,subjective,I had low expectations for speed and was still underwhelmed
negative,subjective,And that's given the fact that I knew it would be slow
negative,subjective,It was so slow that I had to send it back
negative,objective,could not fix it
negative,objective,"It failed many times, and we talked to a tech specialist on numerous occasions but"
negative,objective,I even wiped out and stared again with factory settings and still same issues
negative,objective,I tried several times and could not get them to repair software conflicts
negative,subjective,The software was not properly loaded and never worked well
negative,subjective,"bit of advice is to spend $100-$200 extra for a better, more reliable one"
negative,subjective,"It freezes constantly, some days it seems to speed up (which is rare) until the next session when it's slower than ever"
negative,subjective,For $300 I was expecting it to be a bit slow but this just sinks into the void
negative,subjective,"Its processor is too weak for all the programs it brings, especially windows 8"
negative,subjective,"Too slow, it gets frozen just trying to write anything"
negative,subjective,My daughter hardly got to use this laptop and it just keep freezing and making hours long updates every time she tries to turn it on
negative,subjective,"I'm NOT a big technology person, and I don't need anything fancy, but this computer was lower quality than a big clonky 4 year old computer"
negative,subjective,"I got this computer as an upgrade to my old ASUS, which I loved, but alas, is now 4 years old"
negative,subjective,Internet connection is extremely slow
negative,subjective,Keys are sticking
negative,objective,Screen often goes black
negative,subjective,Battery life is terrible
negative,objective,I've had problems within the first two times of using it
negative,subjective,The vender was very difficult when I tried to return the defective computer
negative,objective,She has been on the phone with costumer service from Asus and has to send it back
negative,objective,The Laptop did not work from date received now we have more expense to ship it back and if not under warranty we need to pay
negative,objective,"The machine is stripped down, just win 8 and avast, nothing else on it"
negative,subjective,"Hideously slow, will not even play basic youtube video's smoothly"
negative,objective,"The laptop was kept in a protective carry case and never expositiveed to stress that should have caused this kind of damage, especially considering the previous occupant of that case had no trouble for years in it"
negative,objective,"After a just three days of use, the screen cracked around the edges"
negative,objective,I returned it within the required time but did not get my full refund
negative,objective,"cover, mouse, and flash drive"
negative,objective,"If you want to add memory or change the HD you have to disassembly them all, be very very careful to not screw up anything and assembly it again"
negative,subjective,It's slow even to run a web browser like Firefox or Chrome
negative,subjective,I don't know how a computer sold in 2014 can be that slow and I'm not talking about fancy applications
negative,subjective,"No, it's very slow"
negative,subjective,It's slow
negative,subjective,Slow internals very bad quality DO NOT BUY
negative,subjective,the keyboard keys stroke is awkward
negative,subjective,Now I have to deal with calling ASUS and getting it fixed
negative,objective,The webcam light is already not working properly after only about 2 and a half months
negative,objective,"When I play game ,the computer screen mess and then auto restart"
negative,objective,There are a lot of blue dot in screen
negative,subjective,Not a game laptop with poor wifi
negative,subjective,"Downloading new driver for wifi, would not download until i hooked up through the ethernet"
negative,subjective,"Advertiised as AC, but very slow, much slower than my 4 year old dell"
negative,objective,Customer support is of no use as they didn't know (or admit to knowing) about the throttling or the BIOS update 208 to supposedly fix it
negative,objective,ASUS did this knowingly as they have a BIOS UPDATE (#208) to fix this problem but the fix doesn't work
negative,objective,77 GHz (approx 25%)
negative,objective,Pull the plug and go on battery and the CPU drops to
negative,objective,3 GHz (Task Manager - Performance tab)
negative,objective,"Plugged in, the CPU runs at 3"
negative,objective,It turns out that ASUS has throttled the CPU and GPU when the G750 series is on battery power in order to inflate their battery life numbers
negative,subjective,"However, when on battery power they are considerably slower"
negative,objective,"The second: the W, R, and SHIFT keys stopped working"
negative,objective,"The first computer I had, the screen went blank within 3 days"
negative,subjective,The product is flimsy and you won't even be getting your 1200 dollars worth of product
negative,subjective,"You will be given courteous service but uninformed, inflexible, unhelpful, and simply poor customer service"
negative,subjective,This company has THE WORSE CUSTOMER SERVICE and exports their calling centers to poorly trained reps
positive,subjective,I was also told by another of ASUS reps that i would be refunded for shipping costs
negative,objective,"I had to return 2 computers within a few weeks due to manufactures defect and to make matters worse, I was told by ASUS representative to return the 2nd computer to Best Buy (where I purchased)"
negative,objective,"Giving me instructions for the wrong OS, and so on"
negative,objective,"Their customer service representatives are close to useless, telling me to purchase recovery discs after I said I have reformatted"
positive,subjective,You will see multiple forums with people with this problem for their suppositiveed best gaming notebook
negative,objective,"They want US to pay for their error, sending it in, paying for shipping, paying for repairs, and moreover, ignoring their mistake and making no effort to remedy it"
negative,objective,"After calling them about 8-9 times regarding this issue, the final verdict is that they want us to pay for their mistake in manufacturing this faulty computer"
negative,subjective,"The keyboard is kind of an important part of the laptop, and this one is weak and fragile and expensive"
negative,objective,"Although its no fault of my own, I'm simply using the laptop as its intended - that means I haven't spilled anything, dropped the laptop, or done any other damage to it - this defect is still NOT covered by ASUS even though my computer is under warranty"
negative,subjective,Apparently they wear out and tear easily
negative,objective,This keyboard has small silicone rubber bumps that give the keys their responsiveness by pushing them back up when they are pressed
negative,objective,"However, after about 6 months some of the keys stopped popping back up on the keyboard"
positive,subjective,"It runs my games really well, nice graphics and sound"
positive,subjective,This is a great system for the priced
negative,objective,"When I called them, they refused to acknowledge the error"
negative,objective,They mis advertised some features
negative,objective,"I communicate with my family through yahoo messenger and skype, but this chromebook is not compatible to any"
negative,objective,&#34;  They seem to require a manual download to fix that
negative,subjective,It told me my browser was too out of date to use gmail
negative,subjective,But the clincher was when I tried to use my gmail
negative,objective,Others have noted that Googles Chromebook VPN is pretty bad to setup and use
negative,objective,Screen has a very narrow viewing angle of about 60 degrees
negative,objective,Wifi would not connect without lots of repeat tries
positive,subjective,I had high expectations with this being a machine from the same people who build the ROG high end gear (ASUS)
negative,objective,it dosent work
negative,objective,Amazon does not have the file claim button available
negative,objective,unable to find any brightness control and have spent a couple hours looking to improve the display without success
negative,objective,the font and screen is so washed out that it's barely visible especially when trying to view video of any type
negative,objective,arrived today and the matte screen is horrible
positive,objective,Add an SSD to make the machine faster
negative,subjective,I would buy it in a heartbeat if it came in colors even remotely appropriate for business
negative,subjective,"It was broken, don't think I should have to pay for a refund"
negative,objective,Waiting for shipping label to return for a refund
negative,objective,Keypad completely not functioning
negative,objective,I could not type anything on the set up questions
negative,subjective,But as soon as I turned it on I realized the keypad did not work at all
negative,subjective,Very poor and I was unhappy about the setup protocol I had to spend an additional 169 dollars to de bug the opperating program
negative,objective,Walked through hp troubleshooting and hardware drivers not installed properly
negative,objective,Out of the box trackpad and wifi not working
negative,subjective,too small - I request a return and never heard back from vendor Beachlong
negative,objective,Can not connect phone via a cable to download music
negative,objective,Screen keeps going blank whilst browsing even though the computer is still on and takes a good 10-15 minutes to reboot it
negative,objective,It does not allow you to use Windows 365 without a credit card on file
negative,objective,Still looking for one
negative,objective,"Looks good but already having problems with it, screen goes black until you restart it"
negative,objective,We had to purchase another charger to see whether the problem is in there
negative,subjective,It would not power up so we returned it
negative,objective,Hardware wasn't up to the mark either
negative,objective,It randomly stopped working at times
negative,subjective,Very low quality product
negative,subjective,If you can afford it spend the extra money and buy a Macbook air
negative,subjective,It is very cheap feeling product
negative,objective,Computer dies
negative,subjective,They convince me not to return it for a refund but that I should send it back to them and they will replace it with a new computer
negative,objective,Wouldn't turn on
negative,objective,Computer arrived dead
negative,subjective,"If you haven't used Win8 before, I would go in a different direction, either Win7, iOS, or Android"
negative,subjective,"The real issue is Windows 8, which is terrible"
negative,subjective,"The keyboard is too small of course, but is passable"
negative,objective,Both times the screen just freezes after a few days
negative,objective,The letter further stated that an attached page would show pictures of the damage
negative,objective,"After about 10 days, Asus sent the laptop back to us with a letter stating the device (about a month old) was not under warranty because of preexisting damage"
negative,objective,"After several restarts, and dealing with Asus tech support it was determined that we needed to send the laptop back to Asus"
negative,objective,"After about three weeks, half of the screen completely went blank"
negative,subjective,Not worth the money or aggravation
negative,objective,"Amazon replaced, now three months later the same problem occurs and machine stopped working again"
negative,objective,The screen goes black since the since the first time I turned on does not work I have to fix it or could use
negative,subjective,"Awful was very slow and unresponsive for the 2 months it worker,then it died"
negative,subjective,The computer ran so slow I felt like the dial up days were back
negative,objective,It was taking forever for programs like Word and excel to start up
negative,subjective,Please look at other notebooks before purchasing this one
negative,objective,Asus does not provide recovery disks and cannot promise the unit will be fixed
negative,objective,"I've been calling Asus Customer Service since August 18, and as of today, September 17, still have a computer that gives an error message when I turn it on and will not allow me to proceed to Windows 8"
negative,objective,wont turn on after 5 months
negative,subjective,Buying a touchscreen computer without the touchscreen working is like buying a bicycle with the pedals missing
negative,objective,Only turns on when plugged in to charger
negative,subjective,very bad customer service
negative,objective,The keyboard simply cannot be used for regular typing and the touchpad is way too sensitive
negative,subjective,I am shipping it back today
negative,subjective,Tried to go to Setup (F2 on power on) nothing
negative,objective,Product was delivered 01/06/2014 and 05/20/2015 it is dead and would not boot
negative,subjective,"for me it was a complete disappointment, will buy this excited laptops, which would have a laptop with good performance, and when I receive it, it did not bring me the bill, and the battery did not work, ie not grab load, only I use when I have it connected to the outlet, I wrote to the seller and it says that the estimated time for me is a con man who knew what he did from the beginning, a swindler, expired not recommend it for people so that people leave of Internet shopping, the fact that I did not send the bill only makes him more suspicious"
negative,objective,Battery cannot be removed either
negative,objective,"Can type K, or L, with difficulty"
negative,objective,"Right out of the box, the keyboard doesn't work"
negative,objective,"One of the machines that gave problems buy video displays, unfortunately estpy in Ecuador and no asus support in this country should rebisar machines before sending"
negative,subjective,Just wanted computer for FB and web browsing
negative,subjective,Crashed twice and when I finally gave up the 30 day return policy was up by 2 days
negative,subjective,You get what you pay for and I didn't get much
negative,subjective,i think sencer for wifi is defected
negative,subjective,i wouldn't Shopp at AMAZONE ANYMORE  LovingDeals trying to tell me something is wrong with my wifi
negative,subjective,This is junk and didn't even come with a dvd/cd player - just the slot that doesn't open up
negative,subjective,This is a piece of junk and the company sucks
negative,subjective,I think there is a serious issue with at least one of the production runs of this computer
negative,objective,"I then run the computer battery all the way down and leave plugged in overnight, still nothing"
negative,objective,No charge
negative,objective,I plug in the computer for 24-hours straight
negative,objective,"I call Asus directly the second time, because surely I wouldn't get a computer with the same defect twice in a row"
negative,objective,"Each number on a roulette wheel is 1/37, just as a comparison"
negative,objective,The new one will not charge
negative,objective,"The computer just said &#34;plugged in, not charging&#34;"
negative,objective,"Not as in &#34;charge slow&#34;, as in &#34;does not charge&#34;"
negative,objective,finally signed off on them no satisfaction from Asus and no real customer support either
negative,objective,"Contacted Asus a couple of times through their chat line, first time guy was helpful but not much accomplished other than sorry your keyboard doesn't work"
negative,objective,"Then after got that straight I was still unable to use touchpad and physical keyboard, at long last managed to get touch pad to work but as of yet keyboard still won't work"
negative,objective,Received refund instead of replacement
negative,objective,After one day of use the item battery was discharged and would not recharge
positive,objective,Would not charge further
negative,objective,Device was only partially charged after 20 hours of charging
negative,objective,My computer did not come with the Preinstalled Full License MS Office Home &amp; Student 2013
negative,subjective,I would not suggest anyone buy this unless they are very good at deciphering convoluted instructions and are very computer literate
negative,subjective,"Also, my IP service (Windstream) is very slow up here in the mountains, I cannot put some apps on this computer that I have put on others with no problems"
negative,subjective,wish there was a way I could change it to Windows 7
negative,subjective,Hate Windows 8 that is preloaded on this computer
negative,objective,We returned the second one because the touch screen worked on and off
negative,objective,We returned the first one because the battery completely drained too quickly - within a few hours
negative,subjective,"Again, tried lots of things, but gave up, returned it, and moved on to a much more expensive (and more capable) Surface Pro 3 which I absolutely love"
negative,objective,"However, within two days, it froze up while in use, no combination of button pushes/etc"
positive,objective,Set up was going smoothly until I tried adding wifi networks
negative,objective,"If the Wifi works, I would give this unit 5 stars"
negative,objective,"Looked at the power light, didn't see any light, so I unplugged and re-plugged, tried again, see the red power/charging light, left it in place for a couple hours, came back turned on, and only about 35% charged"
negative,objective,"- When docking, the screen only tilts back to about 30 degrees angle"
positive,objective,"Re-install Windows took 5 minutes,  (wow)"
